block_id,condition_id,metric,stress_minus_nominal,ci95_low,ci95_high,status
S2,force_bias_p0p8n,violation_episode,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_p0p8n,episode_length_samples,1.3999999999999995,-21.533333333333335,36.6,paired_seed_cluster_bootstrap_pointwise
S2,force_noise_rms_0p035n,compound_pass,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
S2,force_noise_rms_0p035n,task_success,-0.06666666666666667,-0.2,0.0,paired_seed_cluster_bootstrap_pointwise
S2,force_noise_rms_0p035n,tracking_pass,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
S2,force_noise_rms_0p035n,safety_pass,-0.13333333333333333,-0.26666666666666666,0.0,paired_seed_cluster_bootstrap_pointwise
S2,force_noise_rms_0p035n,mre,-0.007992383038839757,-0.037642108645793856,0.022270821821265673,paired_seed_cluster_bootstrap_pointwise
S2,force_noise_rms_0p035n,nrmse,-0.0022360225084270117,-0.026225706961256885,0.025387021981606157,paired_seed_cluster_bootstrap_pointwise
S2,force_noise_rms_0p035n,contact_fraction,-0.038799729489812904,-0.0979555476436547,0.004252132433606522,paired_seed_cluster_bootstrap_pointwise
S2,force_noise_rms_0p035n,peak_force_n,0.596558157602946,-0.06776905059814452,1.2608853658040364,paired_seed_cluster_bootstrap_pointwise
S2,force_noise_rms_0p035n,violation_episode,0.13333333333333333,0.0,0.26666666666666666,paired_seed_cluster_bootstrap_pointwise
S2,force_noise_rms_0p035n,episode_length_samples,-71.33333333333333,-181.93333333333334,7.266666666666666,paired_seed_cluster_bootstrap_pointwise
S2,normal_error_5deg,compound_pass,-0.06666666666666667,-0.2,0.0,paired_seed_cluster_bootstrap_pointwise
S2,normal_error_5deg,task_success,-0.3333333333333333,-0.5333333333333333,-0.13333333333333333,paired_seed_cluster_bootstrap_pointwise
S2,normal_error_5deg,tracking_pass,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
S2,normal_error_5deg,safety_pass,-0.06666666666666667,-0.3333333333333333,0.2,paired_seed_cluster_bootstrap_pointwise
S2,normal_error_5deg,mre,0.006446252085061201,-0.03821187377097725,0.04464091553043518,paired_seed_cluster_bootstrap_pointwise
S2,normal_error_5deg,nrmse,0.01083638102035427,-0.050255637454475165,0.06342776034752905,paired_seed_cluster_bootstrap_pointwise
S2,normal_error_5deg,contact_fraction,-0.026431214335378084,-0.11192241347497074,0.06648733192284809,paired_seed_cluster_bootstrap_pointwise
S2,normal_error_5deg,peak_force_n,0.3214362780253092,-1.464291604359945,1.9397011439005531,paired_seed_cluster_bootstrap_pointwise
S2,normal_error_5deg,violation_episode,0.06666666666666667,-0.2,0.3333333333333333,paired_seed_cluster_bootstrap_pointwise
S2,normal_error_5deg,episode_length_samples,74.06666666666666,-195.2,368.3333333333333,paired_seed_cluster_bootstrap_pointwise
S2,tcp_pose_error_0p1mm,compound_pass,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
S2,tcp_pose_error_0p1mm,task_success,0.13333333333333333,0.0,0.26666666666666666,paired_seed_cluster_bootstrap_pointwise
S2,tcp_pose_error_0p1mm,tracking_pass,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
S2,tcp_pose_error_0p1mm,safety_pass,0.06666666666666667,-0.13333333333333333,0.26666666666666666,paired_seed_cluster_bootstrap_pointwise
S2,tcp_pose_error_0p1mm,mre,-0.01161543195076763,-0.03267604859674126,0.009655978673012565,paired_seed_cluster_bootstrap_pointwise
S2,tcp_pose_error_0p1mm,nrmse,-0.011829486159343644,-0.037947906897585246,0.01428893457889796,paired_seed_cluster_bootstrap_pointwise
S2,tcp_pose_error_0p1mm,contact_fraction,0.037741374206876024,-0.05513698908788691,0.13339756094860405,paired_seed_cluster_bootstrap_pointwise
S2,tcp_pose_error_0p1mm,peak_force_n,-0.4805611928304037,-1.5374612808227541,0.5368754704793294,paired_seed_cluster_bootstrap_pointwise
S2,tcp_pose_error_0p1mm,violation_episode,-0.06666666666666667,-0.26666666666666666,0.13333333333333333,paired_seed_cluster_bootstrap_pointwise
S2,tcp_pose_error_0p1mm,episode_length_samples,42.66666666666667,-107.4,187.13333333333335,paired_seed_cluster_bootstrap_pointwise
